ID,Player,Team,Position,Year,Week,Home,Atts,Comps,Comp %,Yards,Yards per Att,Yards per Comp,Ints,TDs,Two Pts,Two Pt Atts,Tgt,Rec,Rec %,Yards,Yards per Tgt,Yards per Rec,Yards after Catch,TDs,Two Pts,Carries,Yards,YPC,Yards after Catch,TDs,Two Pts,Fumbles,Fumbles Lost,Fantasy Pts,passingAttsGm,passingCmpsGm,passingCmpPerGm,passingYardsGm,passingIntsGm,passingTDsGm,passingTwoPtsGm,passingTwoPtAttsGm,yardsPerAttGm,yardsPerCmpGm,receivingTargetsGm,receivingReceptionsGm,receivingYardsGm,receivingYardsAfterCatchGm,receivingTDsGm,receivingTwoPtsGm,catchPerGm,yardsPerTarGm,yardsPerCatGm,rushingAttemptsGm,rushingYardsGm,rushingYardsAfterContactGm,rushingTDsGm,rushingTwoPtsGm,yardsPerCarryGm,fumblesGm,fumblesLostGm,fantasyPtsGmattemptsTot,completionsTot,pYardsTot,interceptionsTot,pTdsTot,pTwoPtsTot,pTwoPtAttsTot,targetsTot,receptionsTot,rYardsTot,yardsAfterCatchTot,rTdsTot,rTwoPtsTot,carriesTot,ruYardsTot,yardsAfterContactTot,ruTdsTot,ruTwoPtsTot,fumblesTot,fumblesLostTot,fantasyPtsTotal
00-0028087,Dion Lewis,NE,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2,9,4.0,0,0,0,0,0,0.9,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,2.0,9.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9
00-0028112,Charles Clay,BUF,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,9,4,0.0,53,5.0,0.0,24,1,0,0,0,0.0,0,0,0,0,0,11.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,9.0,4.0,53.0,24.0,1.0,0.0,0.4444444444444444,5.888888888888889,13.25,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,11.30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,53.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3
00-0028114,Dwayne Harris,NYG,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0028116,Aldrick Robinson,SF,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,1,0.0,7,3.0,0.0,3,0,0,0,0,0.0,0,0,0,0,0,0.7000000000000001,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,1.0,7.0,3.0,0.0,0.0,0.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.70000000000000010.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
00-0028118,Tyrod Taylor,BUF,QB,2017,1,true,28,16,0.0,224,8.0,14.0,1,2,0,0,0,0,0.0,0,0.0,0.0,0,0,0,8,38,4.0,0,0,0,0,0,18.76,28.0,16.0,1.75,224.0,1.0,2.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,8.0,38.0,0.0,0.0,0.0,1.3571428571428572,0.0,0.0,18.7628.0,16.0,224.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,18.76
00-0028142,Virgil Green,DEN,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,44,44.0,0.0,19,0,0,0,0,0.0,0,0,0,0,0,4.4,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,44.0,19.0,0.0,0.0,1.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,4.40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
00-0028237,Chris Hogan,NE,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,5,1,0.0,8,1.0,0.0,6,0,0,3,17,5.0,0,0,0,0,0,2.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,5.0,1.0,8.0,6.0,0.0,0.0,0.2,1.6,8.0,3.0,17.0,0.0,0.0,0.0,Infinity,0.0,0.0,2.50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,6.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,2.5
00-0028263,Andre Holmes,BUF,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,1,1.0,0.0,1,1,0,0,0,0.0,0,0,0,0,0,6.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,6.10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
00-0028434,Doug Baldwin,SEA,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,4,4,1.0,63,15.0,0.0,10,0,0,1,-3,-3.0,0,0,0,0,0,6.000000000000001,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,4.0,4.0,63.0,10.0,0.0,0.0,1.0,15.75,15.75,1.0,-3.0,0.0,0.0,0.0,-Infinity,0.0,0.0,6.0000000000000010.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,63.0,10.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001
00-0028497,Kamar Aiken,IND,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,2,1,0.0,3,1.0,0.0,1,0,0,0,0,0.0,0,0,0,0,0,0.30000000000000004,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,1.0,3.0,1.0,0.0,0.0,0.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.300000000000000040.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
00-0028581,Patrick DiMarco,BUF,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,5,5.0,0.0,4,0,0,0,0,0.0,0,0,0,0,0,0.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,5.0,4.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
00-0028595,Scott Tolzien,IND,QB,2017,1,false,18,9,0.0,128,7.0,14.0,2,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2,2,1.0,0,0,0,1,0,0.32000000000000006,18.0,9.0,2.0,128.0,2.0,0.0,0.0,0.0,7.111111111111111,14.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,2.0,2.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.3200000000000000618.0,9.0,128.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.32000000000000006
00-0028825,Terrelle Pryor,WAS,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,11,6,0.0,66,6.0,0.0,28,0,0,0,0,0.0,0,0,0,0,0,6.6000000000000005,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,11.0,6.0,66.0,28.0,0.0,0.0,0.5454545454545454,6.0,11.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,6.60000000000000050.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,66.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005
00-0029000,Cole Beasley,DAL,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,5,3,0.0,32,6.0,0.0,7,0,0,0,0,0.0,0,0,0,0,0,3.2,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,5.0,3.0,32.0,7.0,0.0,0.0,0.6,6.4,10.666666666666666,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
00-0029119,Derek Carrier,LA,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,1,0.0,12,6.0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,1.2000000000000002,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,1.0,12.0,10.0,0.0,0.0,0.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1.20000000000000020.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
00-0029137,Alshon Jeffery,PHI,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,7,3,0.0,38,5.0,0.0,18,0,0,0,0,0.0,0,0,0,0,0,3.8000000000000003,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,7.0,3.0,38.0,18.0,0.0,0.0,0.42857142857142855,5.428571428571429,12.666666666666666,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.80000000000000030.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
00-0029141,Alfred Morris,DAL,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,4,1,0.0,0,0,0,0,0,0.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,4.0,1.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1
00-0029159,Jermaine Kearse,NYJ,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,9,7,0.0,59,6.0,0.0,13,0,0,0,0,0.0,0,0,0,0,0,5.9,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,9.0,7.0,59.0,13.0,0.0,0.0,0.7777777777777778,6.555555555555555,8.428571428571429,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,5.90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,59.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
00-0029239,Brandon Bolden,NE,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029263,Russell Wilson,SEA,QB,2017,1,false,27,14,0.0,158,5.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2,40,20.0,0,0,0,1,1,8.32,27.0,14.0,1.9285714285714286,158.0,0.0,0.0,0.0,0.0,5.851851851851852,11.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,2.0,40.0,0.0,0.0,0.0,1.4814814814814814,1.0,1.0,8.3227.0,14.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,1.0,1.0,8.32
00-0029269,Travis Benjamin,LAC,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,4,3,0.0,43,10.0,0.0,15,1,0,0,0,0.0,0,0,0,0,0,10.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,4.0,3.0,43.0,15.0,1.0,0.0,0.75,10.75,14.333333333333334,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,10.30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,43.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
00-0029273,Robert Turbin,IND,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,-4,-4.0,0.0,0,0,0,2,7,3.0,0,0,0,0,0,0.30000000000000004,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,-4.0,0.0,0.0,0.0,1.0,-4.0,-4.0,2.0,7.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.300000000000000040.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
00-0029293,Marvin Jones,DET,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,1,0,2,2,1.0,37,18.0,0.0,11,1,0,0,0,0.0,0,0,0,0,0,11.7,0.0,0.0,NaN,0.0,0.0,0.0,1.0,0.0,NaN,NaN,2.0,2.0,37.0,11.0,1.0,0.0,1.0,18.5,18.5,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,11.70.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,37.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7
00-0029319,Josh Bellamy,CHI,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,4,3,0.0,27,6.0,0.0,8,0,0,0,0,0.0,0,0,0,0,0,2.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,4.0,3.0,27.0,8.0,0.0,0.0,0.75,6.75,9.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,2.70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
00-0029388,Deonte Thompson,CHI,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,1,0.0,15,7.0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,0.5,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,1.0,15.0,0.0,0.0,0.0,0.5,7.5,15.0,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.0,0.50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
00-0029572,Jarius Wright,MIN,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,1,0.0,21,10.0,0.0,4,0,0,0,0,0.0,0,0,0,0,0,2.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,1.0,21.0,4.0,0.0,0.0,0.5,10.5,21.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,2.10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
00-0029580,Rishard Matthews,TEN,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,9,5,0.0,71,7.0,0.0,14,0,0,0,0,0.0,0,0,0,0,0,7.1000000000000005,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,9.0,5.0,71.0,14.0,0.0,0.0,0.5555555555555556,7.888888888888889,14.2,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,7.10000000000000050.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,71.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005
00-0029587,Rhett Ellison,NYG,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,9,9.0,0.0,7,0,0,0,0,0.0,0,0,0,0,0,0.9,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,9.0,7.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
00-0029604,Kirk Cousins,WAS,QB,2017,1,true,40,23,0.0,240,6.0,10.0,1,1,0,0,0,0,0.0,0,0.0,0.0,0,0,0,4,30,7.0,0,0,0,2,2,10.6,40.0,23.0,1.7391304347826086,240.0,1.0,1.0,0.0,0.0,6.0,10.434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,4.0,30.0,0.0,0.0,0.0,0.75,2.0,2.0,10.640.0,23.0,240.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,2.0,2.0,10.6
00-0029608,T.Y. Hilton,IND,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,7,3,0.0,57,8.0,0.0,9,0,0,0,0,0.0,0,0,0,1,1,3.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,7.0,3.0,57.0,9.0,0.0,0.0,0.42857142857142855,8.142857142857142,19.0,0.0,0.0,0.0,0.0,0.0,NaN,1.0,1.0,3.70.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,57.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.7
00-0029615,Lamar Miller,HOU,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,2,1.0,31,15.0,0.0,21,0,0,17,65,3.0,0,0,0,0,0,9.6,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,2.0,31.0,21.0,0.0,0.0,1.0,15.5,15.5,17.0,65.0,0.0,0.0,0.0,Infinity,0.0,0.0,9.60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,21.0,0.0,0.0,17.0,65.0,0.0,0.0,0.0,0.0,0.0,9.6
00-0029632,Mohamed Sanu,ATL,WR,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,9,6,0.0,47,5.0,0.0,8,0,0,0,0,0.0,0,0,0,0,0,4.7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,9.0,6.0,47.0,8.0,0.0,0.0,0.6666666666666666,5.222222222222222,7.833333333333333,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,4.70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
00-0029640,Brian Quick,WAS,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,1.0,11,11.0,0.0,1,0,0,0,0,0.0,0,0,0,0,0,1.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,1.0,11.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1.10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
00-0029689,Dwayne Allen,NE,TE,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,2,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029697,Coby Fleener,NO,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,6,5,0.0,54,9.0,0.0,12,1,0,0,0,0.0,0,0,0,0,0,11.4,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,6.0,5.0,54.0,12.0,1.0,0.0,0.8333333333333334,9.0,10.8,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,11.40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,54.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
00-0029708,Kendall Wright,CHI,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,4,3,0.0,34,8.0,0.0,16,0,0,0,0,0.0,0,0,0,0,0,3.4000000000000004,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,4.0,3.0,34.0,16.0,0.0,0.0,0.75,8.5,11.333333333333334,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,3.40000000000000040.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
00-0029731,Fozzy Whittaker,CAR,RB,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,1,1.0,0,0,0,0,0,0.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,1.0,1.0,0.0,0.0,0.0,Infinity,0.0,0.0,0.10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1
00-0029740,Ifeanyi Momah,ARI,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029795,Benny Cunningham,CHI,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029854,C.J. Anderson,DEN,RB,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,3,1,0.0,7,2.0,0.0,8,0,0,20,81,4.0,0,0,0,0,0,8.799999999999999,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,3.0,1.0,7.0,8.0,0.0,0.0,0.3333333333333333,2.3333333333333335,7.0,20.0,81.0,0.0,0.0,0.0,Infinity,0.0,0.0,8.7999999999999990.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,8.0,0.0,0.0,20.0,81.0,0.0,0.0,0.0,0.0,0.0,8.799999999999999
00-0030035,Adam Thielen,MIN,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,10,9,0.0,157,15.0,0.0,65,0,0,0,0,0.0,0,0,0,0,0,15.700000000000001,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,10.0,9.0,157.0,65.0,0.0,0.0,0.9,15.7,17.444444444444443,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,15.7000000000000010.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,157.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.700000000000001
00-0030061,Zach Ertz,PHI,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,8,8,1.0,93,11.0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,9.3,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,8.0,8.0,93.0,15.0,0.0,0.0,1.0,11.625,11.625,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,9.30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,93.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3
00-0030068,Marquise Goodwin,SF,WR,2017,1,true,0,0,0.0,0,0.0,0.0,0,0,0,0,6,3,0.0,21,3.0,0.0,1,0,0,0,0,0.0,0,0,0,0,0,2.1,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,6.0,3.0,21.0,1.0,0.0,0.0,0.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,2.10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
00-0030089,Luke Willson,SEA,TE,2017,1,false,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
